CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,hour,hour_interval,PD_DESC,LAW_CAT_CD,BORO_NM,ADDR_PCT_CD,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon,Subway_Station_ID,Station_Name,Line_Name,Division,Station_Name_w_Line
475243265,2015-10-11,13:45:00,16.0,1200-1600,WEAPONS POSSESSION 3,FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
978603101,2015-10-11,10:36:00,12.0,0800-1200,"MISCHIEF,CRIMINAL,    UNCL 2ND",FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.764331145,-73.977197482,"(40.764331145, -73.977197482)",85,57 ST,F,IND,57 ST (F)
876505562,2015-10-11,04:30:00,8.0,0400-0800,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",FELONY,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.762234770999996,-73.968188083,"(40.762234771, -73.968188083)",88,59 ST,456NQR,IRT,59 ST (456NQR)
334533746,2015-10-11,03:15:00,4.0,0000-0400,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
334533746,2015-10-11,03:15:00,4.0,0000-0400,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
822223944,2015-10-11,03:00:00,4.0,0000-0400,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
751293545,2015-10-10,23:35:00,0.0,2000-0000,WEAPONS POSSESSION 1 & 2,FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.740195287,-73.98636805,"(40.740195287, -73.98636805)",47,23 ST,6,IRT,23 ST (6)
915705933,2015-10-10,22:30:00,0.0,2000-0000,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
915705933,2015-10-10,22:30:00,0.0,2000-0000,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
724634490,2015-10-09,22:00:00,0.0,2000-0000,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.754849215,-73.984119991,"(40.754849215, -73.984119991)",64,42 ST-BRYANT PK,BDFM7,IND,42 ST-BRYANT PK (BDFM7)
161180654,2015-10-07,15:00:00,16.0,1200-1600,ASSAULT 3,MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
936410824,2015-10-05,22:30:00,0.0,2000-0000,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
936410824,2015-10-05,22:30:00,0.0,2000-0000,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
864961091,2015-10-10,17:30:00,20.0,1600-2000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.764286326,-73.973017194,"(40.764286326, -73.973017194)",76,5 AV/59 ST,NQR,BMT,5 AV/59 ST (NQR)
572217244,2015-10-10,17:20:00,20.0,1600-2000,"PUBLIC ADMINISTATION,UNCLASS M",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.743334989000004,-73.98407942899999,"(40.743334989, -73.984079429)",53,28 ST,6,IRT,28 ST (6)
560653171,2015-10-10,15:25:00,16.0,1200-1600,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.762234770999996,-73.968188083,"(40.762234771, -73.968188083)",88,59 ST,456NQR,IRT,59 ST (456NQR)
456439438,2015-10-10,12:25:00,16.0,1200-1600,ASSAULT 3,MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.841084921,-73.93976884,"(40.841084921, -73.93976884)",33,168 ST,AC1,IND,168 ST (AC1)
456439438,2015-10-10,12:25:00,16.0,1200-1600,ASSAULT 3,MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.841084921,-73.93976884,"(40.841084921, -73.93976884)",35,168 ST-BROADWAY,AC1,IND,168 ST-BROADWAY (AC1)
272311307,2015-10-10,12:25:00,16.0,1200-1600,ASSAULT 3,MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.841084921,-73.93976884,"(40.841084921, -73.93976884)",33,168 ST,AC1,IND,168 ST (AC1)
272311307,2015-10-10,12:25:00,16.0,1200-1600,ASSAULT 3,MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.841084921,-73.93976884,"(40.841084921, -73.93976884)",35,168 ST-BROADWAY,AC1,IND,168 ST-BROADWAY (AC1)
674126175,2015-10-10,12:16:00,16.0,1200-1600,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
426345208,2015-10-10,00:35:00,4.0,0000-0400,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
799906722,2015-10-09,20:00:00,0.0,2000-0000,ASSAULT 3,MISDEMEANOR,MANHATTAN,24.0,TRANSIT - NYC SUBWAY,40.796119229,-73.961443369,"(40.796119229, -73.961443369)",5,103 ST,BC,IND,103 ST (BC)
766412508,2015-10-09,18:00:00,20.0,1600-2000,RESISTING ARREST,MISDEMEANOR,MANHATTAN,30.0,TRANSIT - NYC SUBWAY,40.821392719,-73.954141241,"(40.821392719, -73.954141241)",18,137 ST CITY COL,1,IRT,137 ST CITY COL (1)
493557961,2015-10-09,17:40:00,20.0,1600-2000,"MISCHIEF,CRIMINAL,    UNCL 2ND",FELONY,MANHATTAN,9.0,TRANSIT - NYC SUBWAY,40.725939713,-73.994650996,"(40.725939713, -73.994650996)",128,BLEECKER ST,6DF,IRT,BLEECKER ST (6DF)
886299692,2015-10-09,13:15:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
299341690,2015-10-09,13:00:00,16.0,1200-1600,"STOLEN PROPERTY 3,POSSESSION",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
820477403,2015-10-09,12:35:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.720636846,-74.005210778,"(40.720636846, -74.005210778)",133,CANAL ST,ACE,IND,CANAL ST (ACE)
420194819,2015-10-09,11:33:00,12.0,0800-1200,"LEWDNESS,PUBLIC",MISDEMEANOR,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.804384045999996,-73.937421669,"(40.804384046, -73.937421669)",13,125 ST,456,IRT,125 ST (456)
196670580,2015-10-09,11:00:00,12.0,0800-1200,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,26.0,TRANSIT - NYC SUBWAY,40.810772766999996,-73.95259159,"(40.810772767, -73.95259159)",12,125 ST,ACBD,IND,125 ST (ACBD)
619074892,2015-10-09,09:55:00,12.0,0800-1200,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.807780621999996,-73.945484727,"(40.807780622, -73.945484727)",15,125 ST,23,IRT,125 ST (23)
445092958,2015-10-09,08:30:00,12.0,0800-1200,"LEWDNESS,PUBLIC",MISDEMEANOR,MANHATTAN,17.0,TRANSIT - NYC SUBWAY,40.762234770999996,-73.968188083,"(40.762234771, -73.968188083)",88,59 ST,456NQR,IRT,59 ST (456NQR)
582357457,2015-10-09,02:39:00,4.0,0000-0400,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.79481676,-73.944408254,"(40.79481676, -73.944408254)",6,110 ST,6,IRT,110 ST (6)
969002406,2015-10-09,01:05:00,4.0,0000-0400,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.731714801,-74.000957613,"(40.731714801, -74.000957613)",182,W 4 ST-WASH SQ,ABCDEFM,IND,W 4 ST-WASH SQ (ABCDEFM)
482417014,2015-10-08,15:00:00,16.0,1200-1600,AGGRAVATED HARASSMENT 2,MISDEMEANOR,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.804384045999996,-73.937421669,"(40.804384046, -73.937421669)",13,125 ST,456,IRT,125 ST (456)
682749984,2015-10-08,19:35:00,20.0,1600-2000,RECKLESS ENDANGERMENT 1,FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
387160090,2015-10-08,16:35:00,20.0,1600-2000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.746425245,-73.98183391399999,"(40.746425245, -73.981833914)",57,33 ST,6,IRT,33 ST (6)
692534056,2015-10-08,16:00:00,20.0,1600-2000,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.756043535,-73.986949544,"(40.756043535, -73.986949544)",67,42 ST-TIMES SQ,1237ACENQRS,IRT,42 ST-TIMES SQ (1237ACENQRS)
997344456,2015-10-08,15:40:00,16.0,1200-1600,"BRIBERY, POLICE OFFICER",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.735211323,-73.991691398,"(40.735211323, -73.991691398)",24,14 ST-UNION SQ,456LNQR,IRT,14 ST-UNION SQ (456LNQR)
801679747,2015-10-08,15:28:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
262817697,2015-10-08,15:20:00,16.0,1200-1600,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.74529529,-73.988730839,"(40.74529529, -73.988730839)",54,28 ST,NR,BMT,28 ST (NR)
367013141,2015-10-08,14:30:00,16.0,1200-1600,"LARCENY,PETIT BY ACQUIRING LOS",MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.761431104,-73.984049836,"(40.761431104, -73.984049836)",81,50 ST,1,IRT,50 ST (1)
927127467,2015-10-08,13:53:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.746425245,-73.98183391399999,"(40.746425245, -73.981833914)",57,33 ST,6,IRT,33 ST (6)
783519601,2015-10-08,13:00:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,10.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
612530994,2015-10-08,12:15:00,16.0,1200-1600,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
999989523,2015-10-08,12:00:00,16.0,1200-1600,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.754849215,-73.984119991,"(40.754849215, -73.984119991)",64,42 ST-BRYANT PK,BDFM7,IND,42 ST-BRYANT PK (BDFM7)
286174215,2015-10-08,11:20:00,12.0,0800-1200,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.807780621999996,-73.945484727,"(40.807780622, -73.945484727)",15,125 ST,23,IRT,125 ST (23)
491255668,2015-10-08,11:20:00,12.0,0800-1200,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.807780621999996,-73.945484727,"(40.807780622, -73.945484727)",15,125 ST,23,IRT,125 ST (23)
537073499,2015-10-08,11:03:00,12.0,0800-1200,"ACCOSTING,FRAUDULENT",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.746425245,-73.98183391399999,"(40.746425245, -73.981833914)",57,33 ST,6,IRT,33 ST (6)
102141151,2015-10-08,10:30:00,12.0,0800-1200,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",65,42 ST-GRD CNTRL,4567S,IRT,42 ST-GRD CNTRL (4567S)
102141151,2015-10-08,10:30:00,12.0,0800-1200,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.751449824,-73.976050545,"(40.751449824, -73.976050545)",160,GRD CNTRL-42 ST,4567S,IRT,GRD CNTRL-42 ST (4567S)
215843458,2015-10-08,09:54:00,12.0,0800-1200,"HARASSMENT,SUBD 3,4,5",VIOLATION,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.798841208,-73.952018585,"(40.798841208, -73.952018585)",7,110 ST-CPN,23,IRT,110 ST-CPN (23)
521847496,2015-10-08,09:50:00,12.0,0800-1200,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.713143695999996,-74.004059506,"(40.713143696, -74.004059506)",140,CHAMBERS ST,JZ456,BMT,CHAMBERS ST (JZ456)
987153061,2015-10-07,21:00:00,0.0,2000-0000,"LARCENY,PETIT FROM BUILDING,UN",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
995330210,2015-10-07,12:00:00,16.0,1200-1600,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",FELONY,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.737368955,-73.996840424,"(40.737368955, -73.996840424)",95,6 AV,FLM123,BMT,6 AV (FLM123)
660926125,2015-09-29,08:00:00,12.0,0800-1200,ASSAULT 3,MISDEMEANOR,MANHATTAN,5.0,TRANSIT - NYC SUBWAY,40.720332141,-73.994038162,"(40.720332141, -73.994038162)",129,BOWERY,JZ,BMT,BOWERY (JZ)
599793791,2015-10-07,19:15:00,20.0,1600-2000,"ASSAULT 2,1,UNCLASSIFIED",FELONY,MANHATTAN,19.0,TRANSIT - NYC SUBWAY,40.779505997,-73.955585504,"(40.779505997, -73.955585504)",120,86 ST,456,IRT,86 ST (456)
830706177,2015-10-07,17:54:00,20.0,1600-2000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.728613108000005,-74.005316033,"(40.728613108, -74.005316033)",162,HOUSTON ST,1,IRT,HOUSTON ST (1)
587700191,2015-10-07,15:50:00,16.0,1200-1600,"MARIJUANA, POSSESSION",VIOLATION,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
838729259,2015-10-07,15:11:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.720636846,-74.005210778,"(40.720636846, -74.005210778)",133,CANAL ST,ACE,IND,CANAL ST (ACE)
122137500,2015-10-07,13:10:00,16.0,1200-1600,CRIMINAL CONTEMPT 1,FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.765024079,-73.98483595,"(40.765024079, -73.98483595)",83,50 ST,CE,IND,50 ST (CE)
478285097,2015-10-07,12:45:00,16.0,1200-1600,"IMPERSONATION 2, PUBLIC SERVAN",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
333841082,2015-10-07,11:05:00,12.0,0800-1200,UNAUTH. SALE OF TRANS. SERVICE,MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
446001888,2015-10-07,08:20:00,12.0,0800-1200,ASSAULT 3,MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
191840154,2015-10-07,06:40:00,8.0,0400-0800,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.70359673,-74.013115216,"(40.70359673, -74.013115216)",130,BOWLING GREEN,45,IRT,BOWLING GREEN (45)
219249412,2015-10-07,04:10:00,8.0,0400-0800,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.738560221,-73.99968389600001,"(40.738560221, -73.999683896)",21,14 ST,123FLM,IRT,14 ST (123FLM)
795258332,2015-10-06,12:00:00,16.0,1200-1600,"LARCENY,PETIT FROM BUILDING,UN",MISDEMEANOR,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.707763436,-74.011705749,"(40.707763436, -74.011705749)",184,WALL ST,45,IRT,WALL ST (45)
681394257,2015-10-05,09:40:00,12.0,0800-1200,CRIMINAL MIS 2 & 3,FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.76046491,-73.983732411,"(40.76046491, -73.983732411)",74,49 ST,NQR,BMT,49 ST (NQR)
517614864,2015-10-04,22:48:00,0.0,2000-0000,ASSAULT 3,MISDEMEANOR,MANHATTAN,10.0,TRANSIT - NYC SUBWAY,40.755788995,-74.001986659,"(40.755788995, -74.001986659)",60,34 ST-HUDSON YD,7,IRT,34 ST-HUDSON YD (7)
927161036,2015-10-06,21:25:00,0.0,2000-0000,"ROBBERY,PERSONAL ELECTRONIC DEVICE",FELONY,MANHATTAN,19.0,TRANSIT - NYC SUBWAY,40.773650293,-73.959856952,"(40.773650293, -73.959856952)",107,77 ST,6,IRT,77 ST (6)
854527357,2015-10-06,19:00:00,20.0,1600-2000,"HARASSMENT,SUBD 1,CIVILIAN",VIOLATION,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.790322425,-73.94768749800001,"(40.790322425, -73.947687498)",4,103 ST,6,IRT,103 ST (6)
346083164,2015-10-06,18:50:00,20.0,1600-2000,"THEFT OF SERVICES, UNCLASSIFIE",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.757240531,-73.98979363699999,"(40.757240531, -73.989793637)",66,42 ST-PA BUS TE,ACENGRS1237,IND,42 ST-PA BUS TE (ACENGRS1237)
745080067,2015-10-06,18:15:00,20.0,1600-2000,ASSAULT 3,MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.758030031,-73.98179465300001,"(40.758030031, -73.981794653)",72,47-50 ST-ROCK,BDFM,IND,47-50 ST-ROCK (BDFM)
463136529,2015-10-06,18:10:00,20.0,1600-2000,RESISTING ARREST,MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.743334989000004,-73.98407942899999,"(40.743334989, -73.984079429)",53,28 ST,6,IRT,28 ST (6)
275720013,2015-10-06,16:13:00,20.0,1600-2000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.834069251,-73.944881379,"(40.834069251, -73.944881379)",31,157 ST,1,IRT,157 ST (1)
936866199,2015-10-06,14:40:00,16.0,1200-1600,"ASSAULT 2,1,PEACE OFFICER",FELONY,MANHATTAN,26.0,TRANSIT - NYC SUBWAY,40.810772766999996,-73.95259159,"(40.810772767, -73.95259159)",12,125 ST,ACBD,IND,125 ST (ACBD)
553073022,2015-10-06,14:25:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,10.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
904523529,2015-10-06,14:20:00,16.0,1200-1600,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
388057853,2015-10-06,13:40:00,16.0,1200-1600,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.743334989000004,-73.98407942899999,"(40.743334989, -73.984079429)",53,28 ST,6,IRT,28 ST (6)
794292289,2015-10-06,13:05:00,16.0,1200-1600,"STOLEN PROPERTY 2,1,POSSESSION",FELONY,MANHATTAN,6.0,TRANSIT - NYC SUBWAY,40.73975965,-74.00252386300001,"(40.73975965, -74.002523863)",20,14 ST/8 AV,ACEL,IND,14 ST/8 AV (ACEL)
238049717,2015-10-06,12:35:00,16.0,1200-1600,"STOLEN PROPERTY 2,1,POSSESSION",FELONY,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
745989291,2015-10-06,11:30:00,12.0,0800-1200,"IMPERSONATION 2, PUBLIC SERVAN",MISDEMEANOR,MANHATTAN,23.0,TRANSIT - NYC SUBWAY,40.79481676,-73.944408254,"(40.79481676, -73.944408254)",6,110 ST,6,IRT,110 ST (6)
981029504,2015-10-06,10:20:00,12.0,0800-1200,"FORGERY,ETC.,UNCLASSIFIED-FELO",FELONY,MANHATTAN,28.0,TRANSIT - NYC SUBWAY,40.807780621999996,-73.945484727,"(40.807780622, -73.945484727)",15,125 ST,23,IRT,125 ST (23)
861515803,2015-10-06,09:38:00,12.0,0800-1200,"FORGERY,M.V. REGISTRATION",FELONY,MANHATTAN,25.0,TRANSIT - NYC SUBWAY,40.804384045999996,-73.937421669,"(40.804384046, -73.937421669)",13,125 ST,456,IRT,125 ST (456)
650058092,2015-10-06,08:45:00,12.0,0800-1200,"ROBBERY,PUBLIC PLACE INSIDE",FELONY,MANHATTAN,1.0,TRANSIT - NYC SUBWAY,40.701488814,-74.012544968,"(40.701488814, -74.012544968)",177,SOUTH FERRY,1R,IRT,SOUTH FERRY (1R)
901659730,2015-10-06,08:15:00,12.0,0800-1200,ASSAULT 3,MISDEMEANOR,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.76889926,-73.98209493899999,"(40.76889926, -73.982094939)",91,59 ST COLUMBUS,ABCD1,IND,59 ST COLUMBUS (ABCD1)
387120975,2015-10-06,04:42:00,8.0,0400-0800,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,24.0,TRANSIT - NYC SUBWAY,40.794659285,-73.97178778199999,"(40.794659285, -73.971787782)",123,96 ST,123,IRT,96 ST (123)
373782926,2015-10-06,01:11:00,4.0,0000-0400,"CONTROLLED SUBSTANCE, POSSESSI",MISDEMEANOR,MANHATTAN,13.0,TRANSIT - NYC SUBWAY,40.737203099,-73.983272598,"(40.737203099, -73.983272598)",47,23 ST,6,IRT,23 ST (6)
555604707,2015-10-05,13:45:00,16.0,1200-1600,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.840974994,-73.939505111,"(40.840974994, -73.939505111)",33,168 ST,AC1,IND,168 ST (AC1)
555604707,2015-10-05,13:45:00,16.0,1200-1600,"LARCENY,PETIT FROM OPEN AREAS,",MISDEMEANOR,MANHATTAN,33.0,TRANSIT - NYC SUBWAY,40.840974994,-73.939505111,"(40.840974994, -73.939505111)",35,168 ST-BROADWAY,AC1,IND,168 ST-BROADWAY (AC1)
827781816,2015-10-05,19:50:00,20.0,1600-2000,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",FELONY,MANHATTAN,18.0,TRANSIT - NYC SUBWAY,40.758030031,-73.98179465300001,"(40.758030031, -73.981794653)",72,47-50 ST-ROCK,BDFM,IND,47-50 ST-ROCK (BDFM)
936049741,2015-10-05,16:54:00,20.0,1600-2000,"WEAPONS, POSSESSION, ETC",MISDEMEANOR,MANHATTAN,34.0,TRANSIT - NYC SUBWAY,40.864470773,-73.918944803,"(40.864470773, -73.918944803)",45,207 ST,1,IRT,207 ST (1)
814940261,2015-10-05,16:20:00,20.0,1600-2000,"PUBLIC ADMINISTATION,UNCLASS M",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.752198698,-73.993465045,"(40.752198698, -73.993465045)",61,34 ST-PENN STA,ACE,IND,34 ST-PENN STA (ACE)
211437755,2015-10-05,15:00:00,16.0,1200-1600,"BURGLARS TOOLS,UNCLASSIFIED",MISDEMEANOR,MANHATTAN,14.0,TRANSIT - NYC SUBWAY,40.752198698,-73.993465045,"(40.752198698, -73.993465045)",61,34 ST-PENN STA,ACE,IND,34 ST-PENN STA (ACE)
